observation_period,toa,clear_sky_ghi,clear_sky_bhi,clear_sky_dhi,clear_sky_bni,ghi,bhi,dhi,bni,reliability,start_time,end_time,ghi_component_difference,solar_period,ghi_above_clear,bhi_above_clear,dhi_above_clear,bni_above_clear,csi,ghi_reconstructed,low_reference_flag
2024-09-13T21:00:00.0/2024-09-13T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-13 21:00:00,2024-09-13 22:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-13T22:00:00.0/2024-09-13T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-13 22:00:00,2024-09-13 23:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-13T23:00:00.0/2024-09-14T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-13 23:00:00,2024-09-14 00:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-14T00:00:00.0/2024-09-14T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-14 00:00:00,2024-09-14 01:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-14T01:00:00.0/2024-09-14T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-14 01:00:00,2024-09-14 02:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-14T02:00:00.0/2024-09-14T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-14 02:00:00,2024-09-14 03:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-14T03:00:00.0/2024-09-14T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-14 03:00:00,2024-09-14 04:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-14T04:00:00.0/2024-09-14T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-14 04:00:00,2024-09-14 05:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-14T05:00:00.0/2024-09-14T06:00:00.0,110.5679,61.6087,41.7405,19.8681,383.0166,7.1762,0.0,7.1762,0.0,0.7417,2024-09-14 05:00:00,2024-09-14 06:00:00,0.0,positive_reference,False,False,False,False,0.11648030229496807,7.1762,False
2024-09-14T06:00:00.0/2024-09-14T07:00:00.0,345.4305,242.6224,198.1936,44.4289,761.8631,21.1244,0.0,21.1244,0.0,1.0,2024-09-14 06:00:00,2024-09-14 07:00:00,0.0,positive_reference,False,False,False,False,0.0870669814493633,21.1244,False
2024-09-14T07:00:00.0/2024-09-14T08:00:00.0,560.6822,429.0149,375.0832,53.9317,898.364,31.5517,0.0,31.5517,0.0,1.0,2024-09-14 07:00:00,2024-09-14 08:00:00,0.0,positive_reference,False,False,False,False,0.0735445319032043,31.551700000000004,False
2024-09-14T08:00:00.0/2024-09-14T09:00:00.0,741.4358,589.803,531.9221,57.881,965.4768,45.2848,0.0,45.2848,0.0,1.0,2024-09-14 08:00:00,2024-09-14 09:00:00,0.0,positive_reference,False,False,False,False,0.07677953486164024,45.2848,False
2024-09-14T09:00:00.0/2024-09-14T10:00:00.0,875.3427,707.928,639.2202,68.7078,983.7355,95.3747,0.0001,95.3746,0.0002,1.0,2024-09-14 09:00:00,2024-09-14 10:00:00,0.0,positive_reference,False,False,True,False,0.13472372896678758,95.3747,False
2024-09-14T10:00:00.0/2024-09-14T11:00:00.0,953.2478,774.1757,686.437,87.7387,970.0823,112.5798,0.0098,112.57,0.0137,1.0,2024-09-14 10:00:00,2024-09-14 11:00:00,1.4210854715202004e-14,positive_reference,False,False,True,False,0.14541892751219135,112.57979999999999,False
2024-09-14T11:00:00.0/2024-09-14T12:00:00.0,969.8146,785.0669,680.4308,104.636,945.0714,157.232,0.1412,157.0909,0.1974,1.0,2024-09-14 11:00:00,2024-09-14 12:00:00,-0.00010000000000331966,positive_reference,False,False,True,False,0.20027847308299457,157.232,False
2024-09-14T12:00:00.0/2024-09-14T13:00:00.0,923.8898,742.121,636.7828,105.3382,928.4532,210.4308,0.8947,209.5361,1.2964,1.0,2024-09-14 12:00:00,2024-09-14 13:00:00,0.0,positive_reference,False,False,True,False,0.28355322110545317,210.4308,False
2024-09-14T13:00:00.0/2024-09-14T14:00:00.0,818.5826,648.7229,557.9083,90.8145,917.8776,184.8018,0.6548,184.147,1.0432,1.0,2024-09-14 13:00:00,2024-09-14 14:00:00,0.0,positive_reference,False,False,True,False,0.2848701656747434,184.8018,False
2024-09-14T14:00:00.0/2024-09-14T15:00:00.0,661.0522,509.8689,436.1397,73.7292,887.8036,200.4883,3.0332,197.4551,6.3003,1.0,2024-09-14 14:00:00,2024-09-14 15:00:00,2.842170943040401e-14,positive_reference,False,False,True,False,0.39321539321186294,200.4883,False
2024-09-14T15:00:00.0/2024-09-14T16:00:00.0,462.0203,335.0621,274.0605,61.0017,792.9974,198.7866,32.8615,165.9251,107.2907,1.0,2024-09-14 15:00:00,2024-09-14 16:00:00,0.0,positive_reference,False,False,True,False,0.5932828571181282,198.7866,False
2024-09-14T16:00:00.0/2024-09-14T17:00:00.0,235.0385,144.5439,100.758,43.7859,546.5425,125.1995,52.0615,73.1379,323.0146,1.0,2024-09-14 16:00:00,2024-09-14 17:00:00,0.00010000000000331966,positive_reference,False,False,True,False,0.866169378299603,125.1995,False
2024-09-14T17:00:00.0/2024-09-14T18:00:00.0,27.8819,11.1784,4.4721,6.7063,72.9956,11.1784,4.4721,6.7063,72.9956,0.7917,2024-09-14 17:00:00,2024-09-14 18:00:00,0.0,positive_reference,False,False,False,False,1.0,11.1784,True
2024-09-14T18:00:00.0/2024-09-14T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-14 18:00:00,2024-09-14 19:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-14T19:00:00.0/2024-09-14T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-14 19:00:00,2024-09-14 20:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-14T20:00:00.0/2024-09-14T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-14 20:00:00,2024-09-14 21:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-14T21:00:00.0/2024-09-14T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-14 21:00:00,2024-09-14 22:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-14T22:00:00.0/2024-09-14T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-14 22:00:00,2024-09-14 23:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-14T23:00:00.0/2024-09-15T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-14 23:00:00,2024-09-15 00:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-15T00:00:00.0/2024-09-15T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-15 00:00:00,2024-09-15 01:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-15T01:00:00.0/2024-09-15T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-15 01:00:00,2024-09-15 02:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-15T02:00:00.0/2024-09-15T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-15 02:00:00,2024-09-15 03:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-15T03:00:00.0/2024-09-15T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-15 03:00:00,2024-09-15 04:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-15T04:00:00.0/2024-09-15T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-15 04:00:00,2024-09-15 05:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-15T05:00:00.0/2024-09-15T06:00:00.0,105.7697,61.4641,44.2442,17.2198,417.7769,52.612,20.8382,31.7738,149.6713,0.75,2024-09-15 05:00:00,2024-09-15 06:00:00,0.0,positive_reference,False,False,True,False,0.8559793440398542,52.612,False
2024-09-15T06:00:00.0/2024-09-15T07:00:00.0,340.4963,247.02,208.838,38.182,816.4106,247.02,208.838,38.182,816.4106,1.0,2024-09-15 06:00:00,2024-09-15 07:00:00,2.842170943040401e-14,positive_reference,False,False,False,False,1.0,247.02,False
2024-09-15T07:00:00.0/2024-09-15T08:00:00.0,555.7744,437.0143,389.0027,48.0117,940.7816,437.0143,389.0027,48.0117,940.7816,1.0,2024-09-15 07:00:00,2024-09-15 08:00:00,-0.00010000000003174137,positive_reference,False,False,False,False,1.0,437.0143,False
2024-09-15T08:00:00.0/2024-09-15T09:00:00.0,736.4411,601.9366,548.0869,53.8498,1002.2032,601.7001,547.5144,54.1856,1001.2496,1.0,2024-09-15 08:00:00,2024-09-15 09:00:00,9.999999997489795e-05,positive_reference,False,False,True,False,0.9996071014787936,601.7001,False
2024-09-15T09:00:00.0/2024-09-15T10:00:00.0,870.1541,722.1663,658.6987,63.4676,1020.2772,618.8113,438.0927,180.7187,687.7216,1.0,2024-09-15 09:00:00,2024-09-15 10:00:00,-0.00010000000008858478,positive_reference,False,False,True,False,0.8568819951858734,618.8113,False
2024-09-15T10:00:00.0/2024-09-15T11:00:00.0,947.7714,787.3696,709.8102,77.5594,1009.4401,564.8975,237.0219,327.8756,336.7797,1.0,2024-09-15 10:00:00,2024-09-15 11:00:00,0.0,positive_reference,False,False,True,False,0.7174489591673339,564.8975,False
2024-09-15T11:00:00.0/2024-09-15T12:00:00.0,963.9763,795.9225,705.9131,90.0095,986.9404,588.2022,262.4033,325.7989,366.9173,1.0,2024-09-15 11:00:00,2024-09-15 12:00:00,0.0,positive_reference,False,False,True,False,0.7390194397067553,588.2022,False
2024-09-15T12:00:00.0/2024-09-15T13:00:00.0,917.6404,749.7118,656.6009,93.1109,964.286,592.7242,332.1558,260.5684,489.5528,1.0,2024-09-15 12:00:00,2024-09-15 13:00:00,0.0,positive_reference,False,False,True,False,0.7906027356112042,592.7242,False
2024-09-15T13:00:00.0/2024-09-15T14:00:00.0,811.9009,652.1998,564.9226,87.2772,937.3186,485.32,226.9101,258.4099,379.7286,1.0,2024-09-15 13:00:00,2024-09-15 14:00:00,0.0,positive_reference,False,False,True,False,0.7441277964206674,485.32,False
2024-09-15T14:00:00.0/2024-09-15T15:00:00.0,653.947,508.5911,430.2179,78.3731,885.1342,422.0598,262.7126,159.3472,541.3514,1.0,2024-09-15 14:00:00,2024-09-15 15:00:00,0.0,positive_reference,False,False,True,False,0.8298607663405828,422.0598,False
2024-09-15T15:00:00.0/2024-09-15T16:00:00.0,454.5288,330.8128,265.1194,65.6934,780.2846,267.5553,150.8176,116.7378,441.5595,1.0,2024-09-15 15:00:00,2024-09-15 16:00:00,-9.999999997489795e-05,positive_reference,False,False,True,False,0.8087815828166263,267.5553,False
2024-09-15T16:00:00.0/2024-09-15T17:00:00.0,227.2247,139.9686,96.471,43.4975,540.5564,117.5126,53.3208,64.1918,316.2573,1.0,2024-09-15 16:00:00,2024-09-15 17:00:00,1.4210854715202004e-14,positive_reference,False,False,True,False,0.8395640165008438,117.5126,False
2024-09-15T17:00:00.0/2024-09-15T18:00:00.0,24.1682,9.6734,3.8751,5.7983,67.7042,9.6734,3.8751,5.7983,67.7042,0.8083,2024-09-15 17:00:00,2024-09-15 18:00:00,0.0,positive_reference,False,False,False,False,1.0,9.6734,True
2024-09-15T18:00:00.0/2024-09-15T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-15 18:00:00,2024-09-15 19:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-15T19:00:00.0/2024-09-15T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-15 19:00:00,2024-09-15 20:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-15T20:00:00.0/2024-09-15T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-15 20:00:00,2024-09-15 21:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-15T21:00:00.0/2024-09-15T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-15 21:00:00,2024-09-15 22:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-15T22:00:00.0/2024-09-15T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-15 22:00:00,2024-09-15 23:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-15T23:00:00.0/2024-09-16T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-15 23:00:00,2024-09-16 00:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-16T00:00:00.0/2024-09-16T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-16 00:00:00,2024-09-16 01:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-16T01:00:00.0/2024-09-16T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-16 01:00:00,2024-09-16 02:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-16T02:00:00.0/2024-09-16T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-16 02:00:00,2024-09-16 03:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-16T03:00:00.0/2024-09-16T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-16 03:00:00,2024-09-16 04:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-16T04:00:00.0/2024-09-16T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-16 04:00:00,2024-09-16 05:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-16T05:00:00.0/2024-09-16T06:00:00.0,101.024,53.0315,31.9001,21.1315,297.0893,21.4725,0.0245,21.448,0.1702,0.7667,2024-09-16 05:00:00,2024-09-16 06:00:00,0.0,positive_reference,False,False,True,False,0.4049008608091417,21.4725,False
2024-09-16T06:00:00.0/2024-09-16T07:00:00.0,335.5301,228.7931,175.9948,52.7983,695.1801,83.6067,41.1164,42.4903,172.1494,1.0,2024-09-16 06:00:00,2024-09-16 07:00:00,1.4210854715202004e-14,positive_reference,False,False,False,False,0.3654249188458918,83.6067,False
2024-09-16T07:00:00.0/2024-09-16T08:00:00.0,550.8245,412.9895,344.7001,68.2894,840.8973,91.1073,0.0995,91.0078,0.2485,1.0,2024-09-16 07:00:00,2024-09-16 08:00:00,-1.4210854715202004e-14,positive_reference,False,False,True,False,0.22060439793263506,91.1073,False
2024-09-16T08:00:00.0/2024-09-16T09:00:00.0,731.3959,571.4981,495.1326,76.3655,911.9299,116.2636,0.0649,116.1987,0.1175,1.0,2024-09-16 08:00:00,2024-09-16 09:00:00,0.0,positive_reference,False,False,True,False,0.203436546858161,116.2636,False
2024-09-16T09:00:00.0/2024-09-16T10:00:00.0,864.9081,687.4766,594.5769,92.8996,927.1565,185.9208,0.2651,185.6557,0.419,1.0,2024-09-16 09:00:00,2024-09-16 10:00:00,2.842170943040401e-14,positive_reference,False,False,True,False,0.27043945932123364,185.9208,False
2024-09-16T10:00:00.0/2024-09-16T11:00:00.0,942.2331,752.1054,632.9076,119.1978,905.9128,131.9707,0.0021,131.9686,0.003,1.0,2024-09-16 10:00:00,2024-09-16 11:00:00,-2.842170943040401e-14,positive_reference,False,False,True,False,0.17546835855719156,131.9707,False
2024-09-16T11:00:00.0/2024-09-16T12:00:00.0,958.0742,761.3704,618.6644,142.7059,870.7361,196.8821,0.7397,196.1424,1.0463,1.0,2024-09-16 11:00:00,2024-09-16 12:00:00,0.0,positive_reference,False,False,True,False,0.25858911772771837,196.88210000000004,False
2024-09-16T12:00:00.0/2024-09-16T13:00:00.0,911.3281,718.9956,581.7844,137.2112,861.0739,177.3255,0.8093,176.5161,1.2206,1.0,2024-09-16 12:00:00,2024-09-16 13:00:00,0.00010000000000331966,positive_reference,False,False,True,False,0.24662946477002087,177.3255,False
2024-09-16T13:00:00.0/2024-09-16T14:00:00.0,805.16,628.8367,524.4465,104.3903,878.5451,254.1633,6.5335,247.6299,10.8513,1.0,2024-09-16 13:00:00,2024-09-16 14:00:00,-0.00010000000000331966,positive_reference,False,False,True,False,0.4041801313441153,254.1633,False
2024-09-16T14:00:00.0/2024-09-16T15:00:00.0,646.7883,494.2292,423.5669,70.6624,883.1569,234.3685,12.6356,221.7329,25.809,1.0,2024-09-16 14:00:00,2024-09-16 15:00:00,0.0,positive_reference,False,False,True,False,0.4742101437956317,234.3685,False
2024-09-16T15:00:00.0/2024-09-16T16:00:00.0,446.9922,324.7557,277.0483,47.7074,831.2243,188.1076,28.1844,159.9232,88.8094,1.0,2024-09-16 15:00:00,2024-09-16 16:00:00,-2.842170943040401e-14,positive_reference,False,False,True,False,0.5792280166291154,188.1076,False
2024-09-16T16:00:00.0/2024-09-16T17:00:00.0,219.3754,138.8772,107.7937,31.0835,633.8646,94.0871,12.5824,81.5047,111.2931,1.0,2024-09-16 16:00:00,2024-09-16 17:00:00,1.4210854715202004e-14,positive_reference,False,False,True,False,0.6774841370649755,94.0871,False
2024-09-16T17:00:00.0/2024-09-16T18:00:00.0,20.7111,8.9935,4.9626,4.0309,94.6256,8.9935,4.9626,4.0309,94.6256,0.825,2024-09-16 17:00:00,2024-09-16 18:00:00,-1.7763568394002505e-15,positive_reference,False,False,False,False,1.0,8.9935,True
2024-09-16T18:00:00.0/2024-09-16T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-16 18:00:00,2024-09-16 19:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-16T19:00:00.0/2024-09-16T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-16 19:00:00,2024-09-16 20:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-16T20:00:00.0/2024-09-16T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-16 20:00:00,2024-09-16 21:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-16T21:00:00.0/2024-09-16T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-16 21:00:00,2024-09-16 22:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-16T22:00:00.0/2024-09-16T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-16 22:00:00,2024-09-16 23:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-16T23:00:00.0/2024-09-17T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-16 23:00:00,2024-09-17 00:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-17T00:00:00.0/2024-09-17T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-17 00:00:00,2024-09-17 01:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-17T01:00:00.0/2024-09-17T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-17 01:00:00,2024-09-17 02:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-17T02:00:00.0/2024-09-17T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-17 02:00:00,2024-09-17 03:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-17T03:00:00.0/2024-09-17T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-17 03:00:00,2024-09-17 04:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-17T04:00:00.0/2024-09-17T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-17 04:00:00,2024-09-17 05:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-17T05:00:00.0/2024-09-17T06:00:00.0,96.4157,53.2659,37.1973,16.0686,365.1962,6.9839,0.0021,6.9818,0.0134,0.775,2024-09-17 05:00:00,2024-09-17 06:00:00,0.0,positive_reference,False,False,False,False,0.13111390214001828,6.9839,False
2024-09-17T06:00:00.0/2024-09-17T07:00:00.0,330.5316,230.4781,191.2926,39.1855,769.8963,47.8346,0.0801,47.7545,0.4145,1.0,2024-09-17 06:00:00,2024-09-17 07:00:00,0.0,positive_reference,False,False,True,False,0.20754509864494716,47.8346,False
2024-09-17T07:00:00.0/2024-09-17T08:00:00.0,545.8327,415.7357,364.7599,50.9759,898.9694,175.4077,17.003,158.4047,37.5732,1.0,2024-09-17 07:00:00,2024-09-17 08:00:00,2.842170943040401e-14,positive_reference,False,False,True,False,0.4219211869464181,175.4077,False
2024-09-17T08:00:00.0/2024-09-17T09:00:00.0,726.3001,576.8951,518.1816,58.7135,961.7488,301.9314,38.2848,263.6465,71.9861,1.0,2024-09-17 08:00:00,2024-09-17 09:00:00,9.999999997489795e-05,positive_reference,False,False,True,False,0.523373140108141,301.93139999999994,False
2024-09-17T09:00:00.0/2024-09-17T10:00:00.0,859.605,694.0229,620.3265,73.6964,973.8168,408.5355,89.2846,319.2509,138.2241,1.0,2024-09-17 09:00:00,2024-09-17 10:00:00,0.0,positive_reference,False,False,True,False,0.5886484437329085,408.5355,False
2024-09-17T10:00:00.0/2024-09-17T11:00:00.0,936.6336,757.1307,660.4779,96.6529,951.5379,523.7748,191.6696,332.1052,275.212,1.0,2024-09-17 10:00:00,2024-09-17 11:00:00,0.0,positive_reference,False,False,True,False,0.6917891455200535,523.7748,False
2024-09-17T11:00:00.0/2024-09-17T12:00:00.0,952.1096,764.6703,647.8743,116.796,918.0639,542.7192,206.3313,336.3879,292.4296,1.0,2024-09-17 11:00:00,2024-09-17 12:00:00,0.0,positive_reference,False,False,True,False,0.7097427479529413,542.7192,False
2024-09-17T12:00:00.0/2024-09-17T13:00:00.0,904.9545,719.1734,597.5209,121.6525,890.8095,513.9485,198.635,315.3135,296.3527,1.0,2024-09-17 12:00:00,2024-09-17 13:00:00,0.0,positive_reference,False,False,True,False,0.7146378050133667,513.9485,False
2024-09-17T13:00:00.0/2024-09-17T14:00:00.0,798.3619,623.8869,513.0212,110.8657,866.5546,444.3538,173.6069,270.7468,294.5441,1.0,2024-09-17 13:00:00,2024-09-17 14:00:00,9.999999997489795e-05,positive_reference,False,False,True,False,0.7122345412285463,444.3537999999999,False
2024-09-17T14:00:00.0/2024-09-17T15:00:00.0,639.579,482.6554,386.6157,96.0397,813.9515,386.2936,210.0911,176.2025,447.7726,1.0,2024-09-17 14:00:00,2024-09-17 15:00:00,5.684341886080802e-14,positive_reference,False,False,True,False,0.8003507264188903,386.2936,False
2024-09-17T15:00:00.0/2024-09-17T16:00:00.0,439.4133,308.0962,232.2903,75.8059,707.1284,243.444,121.03,122.414,371.667,1.0,2024-09-17 15:00:00,2024-09-17 16:00:00,-2.842170943040401e-14,positive_reference,False,False,True,False,0.7901558019865224,243.444,False
2024-09-17T16:00:00.0/2024-09-17T17:00:00.0,211.4938,123.237,78.3099,44.9271,465.4135,105.0226,45.6075,59.415,300.5348,1.0,2024-09-17 16:00:00,2024-09-17 17:00:00,9.99999999891088e-05,positive_reference,False,False,True,False,0.8522002320731599,105.0226,False
2024-09-17T17:00:00.0/2024-09-17T18:00:00.0,17.5138,6.4024,2.1004,4.3021,41.9651,6.4024,2.1004,4.3021,41.9651,0.8417,2024-09-17 17:00:00,2024-09-17 18:00:00,-9.999999999976694e-05,positive_reference,False,False,False,False,1.0,6.4024,True
2024-09-17T18:00:00.0/2024-09-17T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-17 18:00:00,2024-09-17 19:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-17T19:00:00.0/2024-09-17T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-17 19:00:00,2024-09-17 20:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-17T20:00:00.0/2024-09-17T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-17 20:00:00,2024-09-17 21:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-17T21:00:00.0/2024-09-17T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-17 21:00:00,2024-09-17 22:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-17T22:00:00.0/2024-09-17T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-17 22:00:00,2024-09-17 23:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-17T23:00:00.0/2024-09-18T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-17 23:00:00,2024-09-18 00:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-18T00:00:00.0/2024-09-18T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-18 00:00:00,2024-09-18 01:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-18T01:00:00.0/2024-09-18T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-18 01:00:00,2024-09-18 02:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-18T02:00:00.0/2024-09-18T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-18 02:00:00,2024-09-18 03:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-18T03:00:00.0/2024-09-18T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-18 03:00:00,2024-09-18 04:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-18T04:00:00.0/2024-09-18T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024-09-18 04:00:00,2024-09-18 05:00:00,0.0,nighttime,False,False,False,False,,,False
2024-09-18T05:00:00.0/2024-09-18T06:00:00.0,91.8936,51.0952,34.476,16.6192,344.6006,51.0952,34.476,16.6192,344.6006,0.7833,2024-09-18 05:00:00,2024-09-18 06:00:00,0.0,positive_reference,False,False,False,False,1.0,51.0952,False
